ProductKey,OrderDateKey,DueDateKey,ShipDateKey,CustomerKey,SalesTerritoryKey,SalesOrderNumber,OrderQuantity,SalesAmount
484,20131108,20131120,20131115,12146,4,SO70312,1,7.95
483,20131108,20131120,20131115,12146,4,SO70312,1,120.00
535,20131108,20131120,20131115,12997,9,SO70313,1,24.99
480,20131108,20131120,20131115,12997,9,SO70313,1,2.29
484,20131108,20131120,20131115,12997,9,SO70313,1,7.95
539,20131108,20131120,20131115,14317,9,SO70314,1,24.99
529,20131108,20131120,20131115,14317,9,SO70314,1,3.99
480,20131108,20131120,20131115,14317,9,SO70314,1,2.29
473,20131108,20131120,20131115,18191,9,SO70315,1,63.50
485,20131108,20131120,20131115,18191,9,SO70315,1,21.98
541,20131108,20131120,20131115,12997,9,SO70316,1,28.99
530,20131108,20131120,20131115,12997,9,SO70316,1,4.99
225,20131108,20131120,20131115,12997,9,SO70316,1,8.99
378,20131108,20131120,20131115,20922,10,SO70317,1,2443.35
590,20131108,20131120,20131115,22447,8,SO70318,1,769.49
485,20131108,20131120,20131115,22447,8,SO70318,1,21.98
480,20131108,20131120,20131115,22447,8,SO70318,1,2.29
587,20131108,20131120,20131115,16452,10,SO70319,1,769.49
536,20131108,20131120,20131115,16452,10,SO70319,1,29.99
528,20131108,20131120,20131115,16452,10,SO70319,1,4.99
217,20131108,20131120,20131115,16452,10,SO70319,1,34.99
228,20131108,20131120,20131115,16452,10,SO70319,1,49.99
357,20131108,20131120,20131115,19931,8,SO70320,1,2319.99
478,20131108,20131120,20131115,19931,8,SO70320,1,9.99
477,20131108,20131120,20131115,19931,8,SO70320,1,4.99
484,20131108,20131120,20131115,19931,8,SO70320,1,7.95
353,20131108,20131120,20131115,19917,10,SO70321,1,2319.99
537,20131108,20131120,20131115,19917,10,SO70321,1,35.00
528,20131108,20131120,20131115,19917,10,SO70321,1,4.99
482,20131108,20131120,20131115,19917,10,SO70321,1,8.99
357,20131108,20131120,20131115,12817,7,SO70322,1,2319.99
485,20131108,20131120,20131115,12817,7,SO70322,1,21.98
480,20131108,20131120,20131115,12817,7,SO70322,1,2.29
361,20131108,20131120,20131115,14833,10,SO70323,1,2294.99
537,20131108,20131120,20131115,14833,10,SO70323,1,35.00
225,20131108,20131120,20131115,19258,10,SO70324,1,8.99
595,20131108,20131120,20131115,19258,10,SO70324,1,564.99
480,20131108,20131120,20131115,11318,1,SO70325,1,2.29
535,20131108,20131120,20131115,13267,6,SO70326,1,24.99
528,20131108,20131120,20131115,13267,6,SO70326,1,4.99
530,20131108,20131120,20131115,11276,6,SO70327,1,4.99
222,20131108,20131120,20131115,11276,6,SO70327,1,34.99
540,20131108,20131120,20131115,24410,1,SO70328,1,32.60
480,20131108,20131120,20131115,24410,1,SO70328,1,2.29
486,20131108,20131120,20131115,24410,1,SO70328,1,159.00
540,20131108,20131120,20131115,11200,6,SO70329,1,32.60
540,20131108,20131120,20131115,25083,4,SO70330,1,32.60
529,20131108,20131120,20131115,25083,4,SO70330,1,3.99
477,20131108,20131120,20131115,13936,6,SO70331,1,4.99
478,20131108,20131120,20131115,13936,6,SO70331,1,9.99
228,20131108,20131120,20131115,13936,6,SO70331,1,49.99
536,20131108,20131120,20131115,12158,6,SO70332,1,29.99
528,20131108,20131120,20131115,12158,6,SO70332,1,4.99
480,20131108,20131120,20131115,12158,6,SO70332,1,2.29
536,20131108,20131120,20131115,17347,6,SO70333,1,29.99
528,20131108,20131120,20131115,17347,6,SO70333,1,4.99
217,20131108,20131120,20131115,17347,6,SO70333,1,34.99
477,20131108,20131120,20131115,18536,4,SO70334,1,4.99
231,20131108,20131120,20131115,18536,4,SO70334,1,49.99
475,20131108,20131120,20131115,19665,4,SO70335,1,69.99
477,20131108,20131120,20131115,18082,1,SO70336,1,4.99
490,20131108,20131120,20131115,18082,1,SO70336,1,53.99
225,20131108,20131120,20131115,18082,1,SO70336,1,8.99
477,20131108,20131120,20131115,18340,4,SO70337,1,4.99
217,20131108,20131120,20131115,18340,4,SO70337,1,34.99
528,20131108,20131120,20131115,15335,1,SO70338,1,4.99
214,20131108,20131120,20131115,15335,1,SO70338,1,34.99
465,20131108,20131120,20131115,20771,6,SO70339,1,24.49
485,20131108,20131120,20131115,20771,6,SO70339,1,21.98
485,20131108,20131120,20131115,21295,6,SO70340,1,21.98
217,20131108,20131120,20131115,21295,6,SO70340,1,34.99
540,20131108,20131120,20131115,15713,10,SO70341,1,32.60
529,20131108,20131120,20131115,20141,7,SO70342,1,3.99
477,20131108,20131120,20131115,26397,10,SO70343,1,4.99
214,20131108,20131120,20131115,26397,10,SO70343,1,34.99
541,20131108,20131120,20131115,12626,10,SO70344,1,28.99
530,20131108,20131120,20131115,12626,10,SO70344,1,4.99
222,20131108,20131120,20131115,12626,10,SO70344,1,34.99
529,20131108,20131120,20131115,27830,8,SO70345,1,3.99
538,20131108,20131120,20131115,27830,8,SO70345,1,21.49
222,20131108,20131120,20131115,27830,8,SO70345,1,34.99
541,20131108,20131120,20131115,13675,10,SO70346,1,28.99
530,20131108,20131120,20131115,13675,10,SO70346,1,4.99
480,20131108,20131120,20131115,13675,10,SO70346,1,2.29
483,20131108,20131120,20131115,13675,10,SO70346,1,120.00
225,20131108,20131120,20131115,13675,10,SO70346,1,8.99
530,20131108,20131120,20131115,16401,10,SO70347,1,4.99
480,20131108,20131120,20131115,16401,10,SO70347,1,2.29
485,20131108,20131120,20131115,15872,6,SO70348,1,21.98
472,20131108,20131120,20131115,15872,6,SO70348,1,63.50
361,20131108,20131120,20131115,13399,4,SO70349,1,2294.99
355,20131108,20131120,20131115,19844,6,SO70350,1,2319.99
478,20131108,20131120,20131115,19844,6,SO70350,1,9.99
477,20131108,20131120,20131115,19844,6,SO70350,1,4.99
222,20131108,20131120,20131115,19844,6,SO70350,1,34.99
489,20131108,20131120,20131115,19844,6,SO70350,1,53.99
225,20131108,20131120,20131115,19844,6,SO70350,1,8.99
359,20131108,20131120,20131115,18232,4,SO70351,1,2294.99
537,20131108,20131120,20131115,18232,4,SO70351,1,35.00
528,20131108,20131120,20131115,18232,4,SO70351,1,4.99
217,20131108,20131120,20131115,18232,4,SO70351,1,34.99
359,20131108,20131120,20131115,17009,4,SO70352,1,2294.99
485,20131108,20131120,20131115,17009,4,SO70352,1,21.98
217,20131108,20131120,20131115,17009,4,SO70352,1,34.99
357,20131108,20131120,20131115,13212,4,SO70353,1,2319.99
487,20131108,20131120,20131115,13212,4,SO70353,1,54.99
484,20131108,20131120,20131115,13212,4,SO70353,1,7.95
355,20131108,20131120,20131115,13361,1,SO70354,1,2319.99
480,20131108,20131120,20131115,13361,1,SO70354,1,2.29
355,20131108,20131120,20131115,13214,1,SO70355,1,2319.99
372,20131108,20131120,20131115,21987,9,SO70356,1,2443.35
479,20131108,20131120,20131115,21987,9,SO70356,1,8.99
477,20131108,20131120,20131115,21987,9,SO70356,1,4.99
374,20131108,20131120,20131115,22181,9,SO70357,1,2443.35
479,20131108,20131120,20131115,22181,9,SO70357,1,8.99
477,20131108,20131120,20131115,22181,9,SO70357,1,4.99
214,20131108,20131120,20131115,22181,9,SO70357,1,34.99
583,20131108,20131120,20131115,15646,9,SO70358,1,1700.99
489,20131108,20131120,20131115,15646,9,SO70358,1,53.99
596,20131108,20131120,20131115,12589,9,SO70359,1,539.99
485,20131108,20131120,20131115,12589,9,SO70359,1,21.98
489,20131108,20131120,20131115,12589,9,SO70359,1,53.99
355,20131108,20131120,20131115,15755,9,SO70360,1,2319.99
214,20131108,20131120,20131115,15755,9,SO70360,1,34.99
353,20131108,20131120,20131115,15717,9,SO70361,1,2319.99
528,20131108,20131120,20131115,15717,9,SO70361,1,4.99
537,20131108,20131120,20131115,15717,9,SO70361,1,35.00
480,20131108,20131120,20131115,15717,9,SO70361,1,2.29
572,20131108,20131120,20131115,11083,4,SO70362,1,742.35
560,20131108,20131120,20131115,26238,4,SO70363,1,1214.85
222,20131108,20131120,20131115,26238,4,SO70363,1,34.99
564,20131108,20131120,20131115,27615,4,SO70364,1,2384.07
541,20131108,20131120,20131115,27615,4,SO70364,1,28.99
530,20131108,20131120,20131115,27615,4,SO70364,1,4.99
480,20131108,20131120,20131115,27615,4,SO70364,1,2.29
563,20131108,20131120,20131115,27570,1,SO70365,1,2384.07
490,20131108,20131120,20131115,27570,1,SO70365,1,53.99
225,20131108,20131120,20131115,27570,1,SO70365,1,8.99
384,20131108,20131120,20131115,20350,6,SO70366,1,1120.49
214,20131108,20131120,20131115,20350,6,SO70366,1,34.99
386,20131108,20131120,20131115,20373,6,SO70367,1,1120.49
217,20131108,20131120,20131115,20373,6,SO70367,1,34.99
382,20131108,20131120,20131115,21029,8,SO70368,1,1120.49
529,20131108,20131120,20131115,21029,8,SO70368,1,3.99
539,20131108,20131120,20131115,21029,8,SO70368,1,24.99
480,20131108,20131120,20131115,21029,8,SO70368,1,2.29
386,20131108,20131120,20131115,28562,7,SO70369,1,1120.49
539,20131108,20131120,20131115,28562,7,SO70369,1,24.99
480,20131108,20131120,20131115,28562,7,SO70369,1,2.29
388,20131108,20131120,20131115,20884,7,SO70370,1,1120.49
222,20131108,20131120,20131115,20884,7,SO70370,1,34.99
237,20131108,20131120,20131115,20884,7,SO70370,1,49.99
467,20131108,20131120,20131115,20884,7,SO70370,1,24.49
584,20131108,20131120,20131115,23990,7,SO70371,1,539.99
225,20131108,20131120,20131115,23990,7,SO70371,1,8.99
605,20131108,20131120,20131115,27185,10,SO70372,1,539.99
479,20131108,20131120,20131115,27185,10,SO70372,1,8.99
477,20131108,20131120,20131115,27185,10,SO70372,1,4.99
222,20131108,20131120,20131115,27185,10,SO70372,1,34.99
570,20131108,20131120,20131115,11032,9,SO70373,1,742.35
225,20131108,20131120,20131115,11032,9,SO70373,1,8.99
572,20131108,20131120,20131115,11044,9,SO70374,1,742.35
479,20131108,20131120,20131115,11044,9,SO70374,1,8.99
477,20131108,20131120,20131115,11044,9,SO70374,1,4.99
490,20131108,20131120,20131115,11044,9,SO70374,1,53.99
606,20131108,20131120,20131115,25713,9,SO70375,1,539.99
477,20131108,20131120,20131115,25713,9,SO70375,1,4.99
479,20131108,20131120,20131115,25713,9,SO70375,1,8.99
222,20131108,20131120,20131115,25713,9,SO70375,1,34.99
380,20131109,20131121,20131116,21956,9,SO70376,1,2443.35
484,20131109,20131121,20131116,21956,9,SO70376,1,7.95
374,20131109,20131121,20131116,21959,9,SO70377,1,2443.35
479,20131109,20131121,20131116,21959,9,SO70377,1,8.99
471,20131109,20131121,20131116,21959,9,SO70377,1,63.50
477,20131109,20131121,20131116,21959,9,SO70377,1,4.99
231,20131109,20131121,20131116,12049,4,SO70378,1,49.99
465,20131109,20131121,20131116,12049,4,SO70378,1,24.49
536,20131109,20131121,20131116,16682,9,SO70379,1,29.99
529,20131109,20131121,20131116,17905,9,SO70380,1,3.99
538,20131109,20131121,20131116,17905,9,SO70380,1,21.49
529,20131109,20131121,20131116,25246,9,SO70381,1,3.99
538,20131109,20131121,20131116,25246,9,SO70381,1,21.49
480,20131109,20131121,20131116,25246,9,SO70381,1,2.29
487,20131109,20131121,20131116,13124,9,SO70382,1,54.99
484,20131109,20131121,20131116,13124,9,SO70382,1,7.95
487,20131109,20131121,20131116,14686,9,SO70383,1,54.99
472,20131109,20131121,20131116,14686,9,SO70383,1,63.50
590,20131109,20131121,20131116,14824,8,SO70384,1,769.49
536,20131109,20131121,20131116,14824,8,SO70384,1,29.99
471,20131109,20131121,20131116,14824,8,SO70384,1,63.50
590,20131109,20131121,20131116,22509,8,SO70385,1,769.49
528,20131109,20131121,20131116,22509,8,SO70385,1,4.99
536,20131109,20131121,20131116,22509,8,SO70385,1,29.99
361,20131109,20131121,20131116,14937,10,SO70386,1,2294.99
480,20131109,20131121,20131116,14937,10,SO70386,1,2.29
355,20131109,20131121,20131116,19196,8,SO70387,1,2319.99
214,20131109,20131121,20131116,19196,8,SO70387,1,34.99
225,20131109,20131121,20131116,19196,8,SO70387,1,8.99
214,20131109,20131121,20131116,11746,1,SO70388,1,34.99
530,20131109,20131121,20131116,27038,4,SO70389,1,4.99
480,20131109,20131121,20131116,27038,4,SO70389,1,2.29
538,20131109,20131121,20131116,27732,1,SO70390,1,21.49
225,20131109,20131121,20131116,27732,1,SO70390,1,8.99
541,20131109,20131121,20131116,27236,1,SO70391,1,28.99
530,20131109,20131121,20131116,27236,1,SO70391,1,4.99
528,20131109,20131121,20131116,26239,1,SO70392,1,4.99
535,20131109,20131121,20131116,26239,1,SO70392,1,24.99
485,20131109,20131121,20131116,26239,1,SO70392,1,21.98
535,20131109,20131121,20131116,17338,6,SO70393,1,24.99
528,20131109,20131121,20131116,17338,6,SO70393,1,4.99
480,20131109,20131121,20131116,17338,6,SO70393,1,2.29
528,20131109,20131121,20131116,22890,4,SO70394,1,4.99
536,20131109,20131121,20131116,22890,4,SO70394,1,29.99
222,20131109,20131121,20131116,22890,4,SO70394,1,34.99
478,20131109,20131121,20131116,16071,6,SO70395,1,9.99
475,20131109,20131121,20131116,11501,6,SO70396,1,69.99
465,20131109,20131121,20131116,11501,6,SO70396,1,24.49
476,20131109,20131121,20131116,20288,4,SO70397,1,69.99
463,20131109,20131121,20131116,20288,4,SO70397,1,24.49
475,20131109,20131121,20131116,19398,4,SO70398,1,69.99
475,20131109,20131121,20131116,18810,1,SO70399,1,69.99
471,20131109,20131121,20131116,18810,1,SO70399,1,63.50
477,20131109,20131121,20131116,24637,6,SO70400,1,4.99
225,20131109,20131121,20131116,24637,6,SO70400,1,8.99
477,20131109,20131121,20131116,17117,4,SO70401,1,4.99
222,20131109,20131121,20131116,17117,4,SO70401,1,34.99
477,20131109,20131121,20131116,18662,4,SO70402,1,4.99
217,20131109,20131121,20131116,18662,4,SO70402,1,34.99
528,20131109,20131121,20131116,23134,6,SO70403,1,4.99
217,20131109,20131121,20131116,23134,6,SO70403,1,34.99
528,20131109,20131121,20131116,15248,1,SO70404,1,4.99
214,20131109,20131121,20131116,15248,1,SO70404,1,34.99
463,20131109,20131121,20131116,15248,1,SO70404,1,24.49
485,20131109,20131121,20131116,13834,7,SO70405,1,21.98
537,20131109,20131121,20131116,17205,10,SO70406,1,35.00
528,20131109,20131121,20131116,17204,10,SO70407,1,4.99
537,20131109,20131121,20131116,17204,10,SO70407,1,35.00
222,20131109,20131121,20131116,17204,10,SO70407,1,34.99
477,20131109,20131121,20131116,14963,10,SO70408,1,4.99
214,20131109,20131121,20131116,14963,10,SO70408,1,34.99
529,20131109,20131121,20131116,17650,10,SO70409,1,3.99
222,20131109,20131121,20131116,17650,10,SO70409,1,34.99
529,20131109,20131121,20131116,22659,8,SO70410,1,3.99
222,20131109,20131121,20131116,22659,8,SO70410,1,34.99
529,20131109,20131121,20131116,24139,8,SO70411,1,3.99
217,20131109,20131121,20131116,24139,8,SO70411,1,34.99
530,20131109,20131121,20131116,14808,10,SO70412,1,4.99
541,20131109,20131121,20131116,14808,10,SO70412,1,28.99
480,20131109,20131121,20131116,14808,10,SO70412,1,2.29
484,20131109,20131121,20131116,14808,10,SO70412,1,7.95
541,20131109,20131121,20131116,26835,7,SO70413,1,28.99
530,20131109,20131121,20131116,26835,7,SO70413,1,4.99
222,20131109,20131121,20131116,26835,7,SO70413,1,34.99
530,20131109,20131121,20131116,25515,7,SO70414,1,4.99
222,20131109,20131121,20131116,25515,7,SO70414,1,34.99
537,20131109,20131121,20131116,11627,4,SO70415,1,35.00
528,20131109,20131121,20131116,11627,4,SO70415,1,4.99
528,20131109,20131121,20131116,11722,1,SO70416,1,4.99
537,20131109,20131121,20131116,11722,1,SO70416,1,35.00
214,20131109,20131121,20131116,11722,1,SO70416,1,34.99
537,20131109,20131121,20131116,11639,4,SO70417,1,35.00
528,20131109,20131121,20131116,11639,4,SO70417,1,4.99
217,20131109,20131121,20131116,11639,4,SO70417,1,34.99
237,20131109,20131121,20131116,11639,4,SO70417,1,49.99
528,20131109,20131121,20131116,11972,1,SO70418,1,4.99
537,20131109,20131121,20131116,11972,1,SO70418,1,35.00
480,20131109,20131121,20131116,11972,1,SO70418,1,2.29
485,20131109,20131121,20131116,13192,4,SO70419,1,21.98
214,20131109,20131121,20131116,13192,4,SO70419,1,34.99
485,20131109,20131121,20131116,13392,1,SO70420,1,21.98
222,20131109,20131121,20131116,13392,1,SO70420,1,34.99
478,20131109,20131121,20131116,12871,10,SO70421,1,9.99
477,20131109,20131121,20131116,12871,10,SO70421,1,4.99
598,20131109,20131121,20131116,16137,1,SO70422,1,539.99
478,20131109,20131121,20131116,16137,1,SO70422,1,9.99
477,20131109,20131121,20131116,16137,1,SO70422,1,4.99
598,20131109,20131121,20131116,16139,4,SO70423,1,539.99
528,20131109,20131121,20131116,16139,4,SO70423,1,4.99
535,20131109,20131121,20131116,16139,4,SO70423,1,24.99
214,20131109,20131121,20131116,16139,4,SO70423,1,34.99
231,20131109,20131121,20131116,16139,4,SO70423,1,49.99
361,20131109,20131121,20131116,17458,4,SO70424,1,2294.99
537,20131109,20131121,20131116,17458,4,SO70424,1,35.00
528,20131109,20131121,20131116,17458,4,SO70424,1,4.99
217,20131109,20131121,20131116,17458,4,SO70424,1,34.99
353,20131109,20131121,20131116,17461,1,SO70425,1,2319.99
485,20131109,20131121,20131116,17461,1,SO70425,1,21.98
478,20131109,20131121,20131116,17461,1,SO70425,1,9.99
487,20131109,20131121,20131116,17461,1,SO70425,1,54.99
355,20131109,20131121,20131116,13152,4,SO70426,1,2319.99
485,20131109,20131121,20131116,13152,4,SO70426,1,21.98
231,20131109,20131121,20131116,13152,4,SO70426,1,49.99
225,20131109,20131121,20131116,13152,4,SO70426,1,8.99
589,20131109,20131121,20131116,15338,4,SO70427,1,769.49
528,20131109,20131121,20131116,15338,4,SO70427,1,4.99
536,20131109,20131121,20131116,15338,4,SO70427,1,29.99
480,20131109,20131121,20131116,15338,4,SO70427,1,2.29
484,20131109,20131121,20131116,15338,4,SO70427,1,7.95
359,20131109,20131121,20131116,18352,4,SO70428,1,2294.99
528,20131109,20131121,20131116,18352,4,SO70428,1,4.99
537,20131109,20131121,20131116,18352,4,SO70428,1,35.00
363,20131109,20131121,20131116,17414,1,SO70429,1,2294.99
355,20131109,20131121,20131116,17267,4,SO70430,1,2319.99
217,20131109,20131121,20131116,17267,4,SO70430,1,34.99
562,20131109,20131121,20131116,17114,8,SO70431,1,2384.07
214,20131109,20131121,20131116,17114,8,SO70431,1,34.99
225,20131109,20131121,20131116,17114,8,SO70431,1,8.99
576,20131109,20131121,20131116,12297,8,SO70432,1,2384.07
479,20131109,20131121,20131116,12297,8,SO70432,1,8.99
477,20131109,20131121,20131116,12297,8,SO70432,1,4.99
390,20131109,20131121,20131116,26423,9,SO70433,1,1120.49
217,20131109,20131121,20131116,26423,9,SO70433,1,34.99
473,20131109,20131121,20131116,26423,9,SO70433,1,63.50
388,20131109,20131121,20131116,18452,9,SO70434,1,1120.49
488,20131109,20131121,20131116,18452,9,SO70434,1,53.99
562,20131109,20131121,20131116,13117,9,SO70435,1,2384.07
488,20131109,20131121,20131116,13117,9,SO70435,1,53.99
587,20131109,20131121,20131116,15229,9,SO70436,1,769.49
477,20131109,20131121,20131116,15229,9,SO70436,1,4.99
478,20131109,20131121,20131116,15229,9,SO70436,1,9.99
357,20131109,20131121,20131116,15764,9,SO70437,1,2319.99
485,20131109,20131121,20131116,15764,9,SO70437,1,21.98
575,20131109,20131121,20131116,27625,1,SO70438,1,2384.07
225,20131109,20131121,20131116,27625,1,SO70438,1,8.99
563,20131109,20131121,20131116,27616,4,SO70439,1,2384.07
530,20131109,20131121,20131116,27616,4,SO70439,1,4.99
541,20131109,20131121,20131116,27616,4,SO70439,1,28.99
480,20131109,20131121,20131116,27616,4,SO70439,1,2.29
605,20131109,20131121,20131116,23834,1,SO70440,1,539.99
477,20131109,20131121,20131116,23834,1,SO70440,1,4.99
479,20131109,20131121,20131116,23834,1,SO70440,1,8.99
484,20131109,20131121,20131116,23834,1,SO70440,1,7.95
604,20131109,20131121,20131116,21710,6,SO70441,1,539.99
477,20131109,20131121,20131116,21710,6,SO70441,1,4.99
479,20131109,20131121,20131116,21710,6,SO70441,1,8.99
487,20131109,20131121,20131116,21710,6,SO70441,1,54.99
606,20131109,20131121,20131116,23586,4,SO70442,1,539.99
479,20131109,20131121,20131116,23586,4,SO70442,1,8.99
225,20131109,20131121,20131116,23586,4,SO70442,1,8.99
477,20131109,20131121,20131116,23586,4,SO70442,1,4.99
606,20131109,20131121,20131116,23849,1,SO70443,1,539.99
529,20131109,20131121,20131116,23849,1,SO70443,1,3.99
538,20131109,20131121,20131116,23849,1,SO70443,1,21.49
214,20131109,20131121,20131116,23849,1,SO70443,1,34.99
582,20131109,20131121,20131116,17691,6,SO70444,1,1700.99
465,20131109,20131121,20131116,17691,6,SO70444,1,24.49
489,20131109,20131121,20131116,17691,6,SO70444,1,53.99
382,20131109,20131121,20131116,25312,10,SO70445,1,1120.49
491,20131109,20131121,20131116,25312,10,SO70445,1,53.99
467,20131109,20131121,20131116,25312,10,SO70445,1,24.49
604,20131109,20131121,20131116,27186,10,SO70446,1,539.99
529,20131109,20131121,20131116,27186,10,SO70446,1,3.99
538,20131109,20131121,20131116,27186,10,SO70446,1,21.49
222,20131109,20131121,20131116,27186,10,SO70446,1,34.99
605,20131109,20131121,20131116,13768,7,SO70447,1,539.99
225,20131109,20131121,20131116,12299,10,SO70448,1,8.99
584,20131109,20131121,20131116,12299,10,SO70448,1,539.99
566,20131109,20131121,20131116,11030,9,SO70449,1,742.35
225,20131109,20131121,20131116,11030,9,SO70449,1,8.99
573,20131109,20131121,20131116,11901,9,SO70450,1,2384.07
541,20131109,20131121,20131116,11901,9,SO70450,1,28.99
530,20131109,20131121,20131116,11901,9,SO70450,1,4.99
487,20131109,20131121,20131116,11901,9,SO70450,1,54.99
561,20131109,20131121,20131116,13132,9,SO70451,1,2384.07
477,20131109,20131121,20131116,13132,9,SO70451,1,4.99
479,20131109,20131121,20131116,13132,9,SO70451,1,8.99
471,20131109,20131121,20131116,13132,9,SO70451,1,63.50
605,20131109,20131121,20131116,27977,9,SO70452,1,539.99
479,20131109,20131121,20131116,27977,9,SO70452,1,8.99
477,20131109,20131121,20131116,27977,9,SO70452,1,4.99
222,20131110,20131122,20131117,11958,1,SO70453,1,34.99
231,20131110,20131122,20131117,11958,1,SO70453,1,49.99
535,20131110,20131122,20131117,13037,9,SO70454,1,24.99
535,20131110,20131122,20131117,12361,9,SO70455,1,24.99
528,20131110,20131122,20131117,12361,9,SO70455,1,4.99
535,20131110,20131122,20131117,11987,9,SO70456,1,24.99
528,20131110,20131122,20131117,11987,9,SO70456,1,4.99
222,20131110,20131122,20131117,11987,9,SO70456,1,34.99
465,20131110,20131122,20131117,11987,9,SO70456,1,24.49
528,20131110,20131122,20131117,11118,9,SO70457,1,4.99
535,20131110,20131122,20131117,11118,9,SO70457,1,24.99
484,20131110,20131122,20131117,11118,9,SO70457,1,7.95
485,20131110,20131122,20131117,21981,9,SO70458,1,21.98
489,20131110,20131122,20131117,21981,9,SO70458,1,53.99
485,20131110,20131122,20131117,17522,9,SO70459,1,21.98
214,20131110,20131122,20131117,17522,9,SO70459,1,34.99
482,20131110,20131122,20131117,17522,9,SO70459,1,8.99
477,20131110,20131122,20131117,25013,9,SO70460,1,4.99
478,20131110,20131122,20131117,25013,9,SO70460,1,9.99
487,20131110,20131122,20131117,25013,9,SO70460,1,54.99
486,20131110,20131122,20131117,14209,9,SO70461,1,159.00
486,20131110,20131122,20131117,13005,9,SO70462,1,159.00
225,20131110,20131122,20131117,16705,9,SO70463,1,8.99
490,20131110,20131122,20131117,16705,9,SO70463,1,53.99
374,20131110,20131122,20131117,15093,7,SO70464,1,2443.35
479,20131110,20131122,20131117,15093,7,SO70464,1,8.99
477,20131110,20131122,20131117,15093,7,SO70464,1,4.99
222,20131110,20131122,20131117,15093,7,SO70464,1,34.99
588,20131110,20131122,20131117,14801,8,SO70465,1,769.49
528,20131110,20131122,20131117,14801,8,SO70465,1,4.99
536,20131110,20131122,20131117,14801,8,SO70465,1,29.99
359,20131110,20131122,20131117,20589,7,SO70466,1,2294.99
478,20131110,20131122,20131117,20589,7,SO70466,1,9.99
477,20131110,20131122,20131117,20589,7,SO70466,1,4.99
214,20131110,20131122,20131117,20589,7,SO70466,1,34.99
355,20131110,20131122,20131117,14846,10,SO70467,1,2319.99
478,20131110,20131122,20131117,14846,10,SO70467,1,9.99
477,20131110,20131122,20131117,14846,10,SO70467,1,4.99
488,20131110,20131122,20131117,14846,10,SO70467,1,53.99
359,20131110,20131122,20131117,14832,10,SO70468,1,2294.99
478,20131110,20131122,20131117,14832,10,SO70468,1,9.99
487,20131110,20131122,20131117,14832,10,SO70468,1,54.99
490,20131110,20131122,20131117,11645,1,SO70469,1,53.99
530,20131110,20131122,20131117,29031,1,SO70470,1,4.99
214,20131110,20131122,20131117,29031,1,SO70470,1,34.99
463,20131110,20131122,20131117,29031,1,SO70470,1,24.49
538,20131110,20131122,20131117,27567,1,SO70471,1,21.49
538,20131110,20131122,20131117,18749,6,SO70472,1,21.49
480,20131110,20131122,20131117,18749,6,SO70472,1,2.29
530,20131110,20131122,20131117,27999,1,SO70473,1,4.99
214,20131110,20131122,20131117,27999,1,SO70473,1,34.99
225,20131110,20131122,20131117,27999,1,SO70473,1,8.99
488,20131110,20131122,20131117,27999,1,SO70473,1,53.99
529,20131110,20131122,20131117,24936,1,SO70474,1,3.99
540,20131110,20131122,20131117,24936,1,SO70474,1,32.60
480,20131110,20131122,20131117,24936,1,SO70474,1,2.29
541,20131110,20131122,20131117,26574,4,SO70475,1,28.99
528,20131110,20131122,20131117,11211,6,SO70476,1,4.99
536,20131110,20131122,20131117,11211,6,SO70476,1,29.99
222,20131110,20131122,20131117,11211,6,SO70476,1,34.99
536,20131110,20131122,20131117,17468,6,SO70477,1,29.99
528,20131110,20131122,20131117,17468,6,SO70477,1,4.99
485,20131110,20131122,20131117,17468,6,SO70477,1,21.98
478,20131110,20131122,20131117,21722,4,SO70478,1,9.99
477,20131110,20131122,20131117,21722,4,SO70478,1,4.99
478,20131110,20131122,20131117,23259,1,SO70479,1,9.99
477,20131110,20131122,20131117,23259,1,SO70479,1,4.99
222,20131110,20131122,20131117,23259,1,SO70479,1,34.99
474,20131110,20131122,20131117,20025,1,SO70480,1,69.99
465,20131110,20131122,20131117,20025,1,SO70480,1,24.49
478,20131110,20131122,20131117,20770,1,SO70481,1,9.99
477,20131110,20131122,20131117,20770,1,SO70481,1,4.99
214,20131110,20131122,20131117,20770,1,SO70481,1,34.99
478,20131110,20131122,20131117,13096,6,SO70482,1,9.99
225,20131110,20131122,20131117,13096,6,SO70482,1,8.99
477,20131110,20131122,20131117,13096,6,SO70482,1,4.99
477,20131110,20131122,20131117,17180,1,SO70483,1,4.99
487,20131110,20131122,20131117,17180,1,SO70483,1,54.99
481,20131110,20131122,20131117,17180,1,SO70483,1,8.99
528,20131110,20131122,20131117,17340,1,SO70484,1,4.99
485,20131110,20131122,20131117,17340,1,SO70484,1,21.98
480,20131110,20131122,20131117,17340,1,SO70484,1,2.29
485,20131110,20131122,20131117,22095,6,SO70485,1,21.98
483,20131110,20131122,20131117,22095,6,SO70485,1,120.00
528,20131110,20131122,20131117,14607,1,SO70486,1,4.99
485,20131110,20131122,20131117,19044,10,SO70487,1,21.98
484,20131110,20131122,20131117,19044,10,SO70487,1,7.95
529,20131110,20131122,20131117,25753,10,SO70488,1,3.99
536,20131110,20131122,20131117,20927,8,SO70489,1,29.99
485,20131110,20131122,20131117,20927,8,SO70489,1,21.98
478,20131110,20131122,20131117,20927,8,SO70489,1,9.99
477,20131110,20131122,20131117,20927,8,SO70489,1,4.99
